source,target
409862582,261658325
5660312,720516768
5660312,459120920
5660312,737668819
2666961692,184508635
2666961692,2864978560
1353772423,245499504
478042067,258093389
240664803,1699096916
240664803,2826743402
240664803,127374165
160047813,258093389
160047813,193522549
160047813,4111224555
465220445,14308012
109079118,1225768602
109079118,462513751
4191298457,737668819
2868435745,265802225
354173857,325328148
1963486676,92670247
2844406230,459120920
3138650904,20408891
759375067,25510622
268538413,198532943
27216496,133169256
15741883,381872892
49870351,3314091134
49870351,1230867979
1175836148,133169256
614563709,245499504
107492400,67727882
19535210,19754094
19535210,462513751
612048806,389609128
72130533,67727882
19316661,3029664532
19316661,800179322
18270066,2826743402
35935371,133169256
2984993401,737668819
2997551949,2990781417
2942092926,737668819
813286,20408891
813286,15140223
1601162708,245499504
2166537109,179940298
2344268644,2789433778
987487946,381872892
84702072,14308012
18977445,198532943
84699037,509083512
18561415,198532943
2328196453,19754094
2328196453,490986566
2328196453,25510622
2328196453,12991012
320881841,198532943
2918901440,389609128
17064644,389609128
279144280,737668819
301004787,245499504
175262772,193522549
3289582968,3174858823
274507699,381872892
320914218,133169256
259347326,509083512
259347326,2593147320
368732470,381872892
890517270,14308012
92056676,459120920
2884812113,245499504
756663138,160130892
60029169,14914477
33098495,737668819
33098495,2874446142
33098495,37113369
33098495,282189177
45454350,3066025187
45454350,2864978560
14677117,19754094
481376138,258093389
481376138,92670247
481376138,2864978560
1244047045,160130892
538393427,19754094
32258396,13549862
32258396,193522549
803799504,1396484258
858196730,19754094
34490779,133169256
361859989,282189177
1423600448,245499504
408501650,23593496
408501650,133169256
2510722442,462513751
75587044,67727882
75587044,325328148
78523434,198532943
2267108095,179940298
220760593,323043092
18227708,19754094
293737611,737668819
32545217,25510622
548753900,1396484258
14093212,19754094
14093212,1259765539
59159771,67727882
59159771,19754094
59159771,198532943
59159771,381872892
292061974,133169256
1888659198,323043092
3300748419,67727882
3729747982,3706343775
2418455418,2593147320
2418455418,330633276
2732785107,364619260
339882890,2826743402
967321376,198532943
858746510,459120920
106834295,323043092
106834295,2864978560
3396183286,166385108
886428834,19754094
370428472,313993289
39482414,245738239
1594861118,325328148
1667866788,245499504
146581702,67727882
10168082,50081895
3365616879,30336192
3396143585,92670247
218470865,245499504
4060707917,451436778
338718925,4143211455
1326210380,810240614
47493322,389609128
172224174,133169256
44027738,381872892
40302833,737668819
52084211,323043092
426188506,1259765539
106938252,23593496
106938252,3023218459
106938252,703392684
106938252,325328148
2921889186,3029664532
482353366,19754094
482353366,14914477
53649036,245499504
48750230,67727882
48750230,325328148
65577676,1225768602
65577676,12991012
44155214,133169256
168640257,14308012
11673662,20408891
11673662,381872892
11673662,25510622
11673662,14308012
11673662,323043092
11673662,282189177
583307622,14308012
16814500,381872892
417230231,13549862
2360262193,737668819
196196966,19754094
1228844168,389609128
2491713307,245499504
745802821,258093389
745802821,3023218459
559671068,608491416
3901384515,703392684
2577120674,459120920
2309297431,67727882
2309297431,389609128
30748132,15140223
28381984,462128369
347820596,451436778
19848849,84772025
19051296,3029664532
1972399777,19965948
2812996010,2826743402
18308368,509083512
3166616173,703392684
1021867969,245499504
136754457,2165080617
323265196,3029664532
323265196,490986566
564247895,1396484258
2737590191,737668819
886882542,509083512
886882542,193522549
26553086,389609128
18220809,67727882
18220809,1396484258
2412406063,2235466475
2412406063,84772025
2412406063,4211191512
2412406063,171580937
2412406063,282189177
2989904438,179940298
2225995386,14308012
133128555,50081895
133128555,2593147320
37627925,1396484258
46694589,1396484258
3646703304,737668819
2579437747,737668819
1033345424,737668819
243839619,3023218459
243839619,2864978560
1095624530,282189177
2927115735,490986566
2927115735,184508635
2927115735,245499504
2927115735,3243913086
2830047002,245499504
25285060,325328148
14123751,14914477
13226812,14308012
14995404,459120920
1269411020,245499504
98075072,471583774
2360846922,4143211455
2360846922,389609128
2434840254,12991012
3031553122,14308012
785316162,282189177
1409206548,389609128
580511363,1259765539
580511363,381872892
216840596,2267773146
256168633,459120920
2862038706,325328148
369160763,14308012
1522181906,703392684
116986352,14308012
351115195,282189177
2486034890,1090128866
2486034890,61655506
2486034890,20408891
2486034890,703392684
2486034890,381872892
2486034890,3066025187
2486034890,2874446142
2486034890,282189177
1648828261,1101751873
1648828261,1699096916
1648828261,810240614
2703251972,282189177
17808154,258093389
17808154,462128369
327010691,67727882
1963497242,462128369
1963497242,2864978560
335989008,84772025
551711185,67727882
2566343044,737668819
3546105734,3314091134
701264155,325328148
269078099,243724106
57064417,459120920
779803406,1225768602
237527047,459120920
2516165034,67727882
375953303,462128369
1816690404,133169256
163312802,67727882
253016463,193522549
2161651062,133169256
2585298114,4143211455
6219562,325328148
1058508925,14308012
576571147,245499504
51160519,737668819
51360810,133169256
203508691,459120920
17417505,14308012
24805644,14914477
30244001,67727882
2918288586,127374165
717835068,462513751
864844392,737668819
7833122,459120920
24631970,389609128
15739336,14308012
429286331,462128369
31745870,389609128
2192099668,459120920
2192099668,245499504
22734978,25510622
103073252,459120920
1151706254,67727882
1151706254,325328148
928432260,2826743402
1091690629,1367730182
14304650,4143211455
14304650,61655506
32232142,2826743402
305122334,133169256
193978434,451436778
193978434,193522549
561676909,459120920
258473453,193522549
851028170,245499504
20791835,258093389
16868887,133169256
44145969,19754094
44145969,14308012
37362632,737668819
226758788,1396484258
880790892,737668819
20150034,133169256
26563593,15140223
3140276157,389609128
2317835287,198532943
72154767,459120920
20254407,133169256
69632276,462128369
18807050,737668819
29957090,459120920
37900616,451436778
1735283234,389609128
141137711,179940298
141137711,459120920
141137711,3066025187
50776601,3883927573
1563657919,2165080617
17064801,179940298
3830697798,67727882
19773008,245499504
1865578430,2165080617
2499558788,737668819
154982943,243724106
19025617,14308012
737286192,389609128
737286192,2323860711
163141734,50383752
113152969,462128369
3397803291,14308012
4152130769,389609128
33486430,133169256
2401358994,459120920
107281683,166385108
581973406,14308012
1492368314,245499504
31891798,4143211455
31891798,4111224555
31891798,3233309342
31891798,737668819
31891798,12991012
31891798,323043092
107523645,3029664532
107523645,462128369
107523645,2864978560
237349613,282189177
2592025530,509083512
2592025530,258093389
2256577280,19754094
2256577280,459120920
3436350345,61655506
19417197,23888835
19417197,2235466475
19417197,198532943
19417197,810240614
2459315959,258093389
22835164,25510622
2780664226,822106488
398679252,325328148
336110255,19754094
336110255,462128369
713078376,703392684
29471556,198532943
329936505,462513751
615360595,193522549
22749279,462128369
76966092,25510622
76966092,158871860
76966092,133169256
76966092,127374165
76966092,2864978560
1467410538,67727882
110347833,61655506
110347833,3064605437
1239282590,737668819
3430475235,67727882
18965566,12991012
1952993282,509083512
1952993282,737668819
15838770,4143211455
15838770,61655506
15838770,4111224555
3012508975,245499504
559727682,265802225
86344211,282189177
777141187,459120920
405328901,2887201159
37602163,282189177
596025144,443443540
167699332,810240614
19468581,3706343775
100814837,14308012
48761924,12991012
98288395,818839490
24529468,389609128
2314073359,193522549
135673782,313993289
597746946,737668819
776071776,462128369
2201137813,19754094
84423425,2235466475
1058806753,737668819
32152160,127374165
2363958504,459120920
15997779,19754094
368589162,19754094
2955547117,462513751
728938712,325328148
2830124663,2871959037
293063038,381872892
1152685934,67727882
2161175642,2323860711
965819917,3029664532
77128292,3706343775
77128292,2864978560
46476526,179940298
46476526,381872892
46476526,25510622
46476526,2864978560
624237950,133169256
227695186,25510622
2884912787,4143211455
2884912787,2864978560
18418122,19754094
1577632891,179940298
4041880698,737668819
2342498372,459120920
79943649,325328148
18336459,19754094
1665904176,23888835
1665904176,67727882
1665904176,2734361280
46722509,509083512
483282791,67727882
402005635,2887201159
45571759,13549862
45571759,193522549
288715969,19754094
288715969,459120920
15177871,381872892
15177871,459120920
15177871,12991012
15177871,323043092
3288505412,462513751
166353732,737668819
166353732,2864978560
119708238,737668819
583589548,451436778
626163370,462128369
223416400,459120920
21036146,459120920
16506355,67727882
16506355,198532943
75815069,37113369
1024721912,459120920
15932734,4143211455
15932734,23593496
15932734,25510622
15932734,3706343775
880708206,19754094
880708206,1259765539
16576447,462513751
2234293164,608491416
27896255,381872892
14203140,20408891
564964763,462513751
17522301,19754094
54530743,1101751873
366455913,133169256
373474887,459120920
373474887,127374165
373474887,282189177
48088063,258093389
48088063,282189177
19342677,509083512
274576772,19754094
3107900580,2874446142
450438759,737668819
404916846,737668819
404916846,282189177
3688403357,14308012
2903925627,245499504
2177533513,737668819
158069881,243724106
52860150,193522549
52860150,737668819
2557022546,2734361280
247557822,84772025
19068720,12991012
19068720,37113369
2861785352,703392684
26628097,198532943
448499323,737668819
13339272,1090128866
2810080301,61655506
113298560,389609128
3604964717,14308012
165359933,737668819
798234950,818839490
1154273881,13549862
22250049,67727882
3315498709,737668819
411833310,193522549
3189159541,737668819
407082465,2593147320
2298901963,509083512
71168648,245499504
311791726,459120920
3744361049,4143211455
15645871,4143211455
15645871,1101751873
2285241888,389609128
3265904178,2567118523
34531856,14914477
19690521,371898274
45167431,509083512
45167431,14308012
916303212,282189177
2551218973,245499504
34000178,258093389
34000178,323043092
120681449,1396484258
448287023,3029664532
448287023,14308012
28488248,61655506
28488248,254643462
28488248,2874446142
1538200256,2267773146
149445971,245499504
2726177040,2567118523
588400765,462513751
617853906,389609128
617853906,198532943
617853906,25510622
3317340031,325328148
2230478545,50081895
2230478545,243724106
15948159,133169256
214756802,207404407
15515833,14914477
3032960818,19754094
533820537,2235466475
636629677,459120920
636629677,127374165
569015256,2874446142
279078759,325328148
2914078585,2864978560
3291596713,737668819
80315551,389609128
2971349170,245499504
127030142,3029664532
127030142,737668819
411148247,282189177
759890436,2267773146
284225400,2267773146
323998361,720516768
323998361,3314091134
323998361,193522549
323998361,84772025
323998361,2990781417
323998361,282189177
535932595,381872892
46838974,459120920
2157055615,67727882
509303924,282189177
2532780836,3023218459
1732624986,243724106
1732624986,323043092
555307309,381872892
15344145,245499504
168708565,258093389
2344060152,171580937
2344060152,2864978560
26692656,737668819
3019308731,737668819
2297077532,737668819
165986330,61655506
165986330,3243913086
165986330,133169256
388904739,737668819
224839495,381872892
151916925,325328148
14389132,14914477
15088481,179940298
15088481,459120920
15088481,282189177
121135097,19754094
2834033225,3706343775
2834967449,462513751
73922604,389609128
233648148,389609128
1119384794,1101751873
26928955,19754094
17796143,258093389
17796143,193522549
2291196909,459120920
2291196909,282189177
2437692648,67727882
601720869,245499504
922551,67727882
2878225928,389609128
3021314001,193522549
193707982,198532943
3832329792,67727882
32862668,245499504
